time;acc_x;acc_z;acc_y;gyr_x;gyr_z;gyr_y
0.18345263671875;-0.0252168588429689;0.0108155546553432;-0.0219474817834794;0.0077620195224881;0.0077354246750473;-0.0331572294235229
0.19349169921875;-0.1990145058691501;0.012810673995316;-0.0443807012572884;0.0060179000720381;0.0226396452635526;-0.023553917184472
0.20353076171875;-0.2604243755996227;0.0514691982135176;-0.1004703988783061;0.0085564255714416;0.0450410917401313;-0.0036188247613608
0.21356982421875;-0.2116378405988216;0.0368554203189909;-0.1045557684957981;0.0095647051930427;0.0573646537959575;0.0185256414115428
0.22360888671875;-0.1260392860293388;-0.0063004153184592;-0.0850531956464052;0.0071217869408428;0.0580288469791412;0.0376873537898063
0.23364892578125;-0.0240437234103679;-0.0296254690654575;-0.0667817720271646;0.0057597230188548;0.0579481087625026;0.0461087003350257
0.243687744140625;0.0702127693891525;-0.0333488735027611;-0.0157151632651686;0.0112447701394557;0.0619100928306579;0.0460485108196735
0.253726806640625;0.1531260303974151;-0.0147846044167876;-0.0241660346157848;0.0069371592253446;0.0548199228942394;0.0424456819891929
0.263765869140625;0.253234171834588;0.007832885582745;-0.0471782230213284;0.0029887566342949;0.0363540947437286;0.0376559868454933
0.273804931640625;0.3378331939727068;-0.0386031407691538;0.0293853766992688;0.0011049066670238;0.0024002073332667;0.0250796806067228
0.283843994140625;0.3447884199380874;-0.0364184902064502;0.0546812921278178;0.0024237041361629;-0.0319258086383342;0.0099814208224415
0.293882568359375;0.2736830856233835;-0.0147090549625456;0.0542737342402338;0.0025894646532833;-0.0497943498194217;0.0009893275564536
0.3039228515625;0.1500625511735677;-0.0073880644246935;0.0333176015816628;0.0045833732001483;-0.0415987372398376;-0.0005286742816679
0.3139619140625;0.010056114590168;-0.0037489772699773;-0.0439388027086853;0.0042473189532756;-0.0113851055502891;-0.0004151116881985
0.324000732421875;-0.0613981792926788;0.0057486266545951;-0.1176150104247033;0.0040928563103079;0.0148246604949235;0.0029495258349925
0.334039794921875;-0.0136298814237117;-0.0146935651324689;-0.1017222986355423;-0.0006380686536431;0.0222154855728149;0.0028014671988785
0.344078857421875;0.112976390838623;-0.0330519363828003;-0.0691240973696112;-0.0030136082787066;0.0092379031702876;-0.0064397016540169
0.35411767578125;0.2035685159116983;-0.0267032980084419;-0.0418558589547872;-0.0019945406820625;-0.0149180786684155;-0.0196338985115289
0.36415771484375;0.1653051284909248;-0.019788550183922;0.0366005687750875;-0.0037152091972529;-0.0378159396350383;-0.0257509145885705
0.37419677734375;0.0289361716270446;0.0327528073057532;0.0409843368172645;-0.0004412988200783;-0.0470166467130184;-0.0225205142050981
0.38423583984375;-0.1164753388702869;0.0592617517858743;0.0328356632836163;0.0030218763276934;-0.0213472377508878;-0.0154008185490965
0.39427490234375;-0.2906289597272872;0.0618659429349005;-0.0304790171548724;0.0055148722603917;0.0208248235285282;-0.0034415975678712
0.404313720703125;-0.3226613438040018;0.0712719230532646;-0.0577894872762262;0.0091394344344735;0.0456145927309989;0.010142121464014
0.414352783203125;-0.1591179642885923;0.0386870196603238;-0.0477110147237777;0.0086819035932421;0.0469144806265831;0.0201683901250362
0.42439208984375;0.0266886849611997;0.0208718153759837;-0.0079227558232843;0.0073519209399819;0.0337209142744541;0.0210522934794425
0.434431884765625;0.1613724652171135;-0.0084305592149496;-0.0071674074113368;0.0059276889078319;0.009576391428709;0.0187332965433597
0.444470947265625;0.166837744885683;-0.0224440331287682;0.0195686238229274;0.0026815617457032;-0.0056188069283962;0.0216111075133085
0.454510009765625;0.0709895989805459;-0.0268126036018133;-0.017718465911597;0.001274352427572;0.0017046730499714;0.0201543718576431
0.464548583984375;0.0328267493247985;0.0138121061228215;0.0195792913474142;0.0159291960299015;0.0062277861870825;0.0187926981598138
0.474587646484375;-0.0042535657912492;0.0379598744295537;0.0513818121910095;0.0126889701932668;0.0188161376863718;0.0232509579509496
0.484626953125;0.0493546902775764;0.0368184493094682;-0.0535417667038738;0.006179938558489;0.007173063699156;0.0210160333663225
0.494666748046875;0.165194653853774;-0.0002674187645316;-0.0566981849081814;0.0044811917468905;-0.0094514759257435;0.0169837288558483
0.504705810546875;0.2222948436915874;-0.0165142046883702;0.0056381520174443;0.0066844252869486;-0.0263574868440628;0.012693109922111
0.514744873046875;0.1818190409183502;0.0050748190462589;0.0116913145765662;0.0085248555988073;-0.0191306583583354;0.0104696629568934
0.52478369140625;-0.0144172324091196;0.0579850098483264;-0.0363642758011817;0.0151641182601451;0.0188076682388782;0.0136295035481452
0.53482275390625;-0.1419938110083341;0.0841859112925827;-0.0610220394566655;0.0214245170354843;0.0606881566345691;0.0166029781103134
0.544862060546875;-0.099223759818077;0.0766110921241342;-0.0348421808004379;0.0243582539260387;0.0742372572422027;0.0187721233814954
0.55490087890625;0.0527121840119361;0.0394033512361347;-0.0139561907686293;0.021526601165533;0.0648344084620475;0.0186048634350299
0.56494091796875;0.1985188313066959;-0.0230602653309702;-0.0266235107704997;0.0116550624370574;0.028068408370018;0.0217852108180522
0.57497998046875;0.2026724438548088;-0.0675416504837572;-0.0919715967327356;-0.0003788522444665;0.0050101662054657;0.0442373268306255
0.585018798828125;-0.0775596250206232;-0.0238373871833086;-0.1646513407573104;-0.006170695181936;0.0469450987875461;0.0786187350749969
0.59505810546875;-0.4136959519475698;0.0796004831984639;-0.2234725091688335;0.0024895160458981;0.1386542022228241;0.1159484311938285
0.6050966796875;-0.5188771588653326;0.1820680472433567;-0.2280415706500411;0.0194754227995872;0.2165210396051406;0.1520949900150299
0.6151357421875;-0.4230722675800323;0.204638629361242;-0.1285059684038162;0.0312941595911979;0.2535891532897949;0.1699639409780502
0.62517578125;-0.1363420688569545;0.1530987039990723;-0.0387587697222828;0.0394487604498863;0.240373745560646;0.1719059199094772
0.635214599609375;0.1592442210167646;0.0778162301301956;-0.0092133801557123;0.0398132689297199;0.1997118890285492;0.1657220870256424
0.645253662109375;0.325242007946968;0.0438847344338893;0.0004803308628499;0.0392303019762039;0.1570898592472076;0.1508448719978332
0.65529296875;0.3665542615443468;0.0508592496216297;0.0218996971189975;0.0400118269026279;0.1246667355298996;0.1306548416614532
0.665331787109375;0.3636678924530744;0.0130849608920514;0.0339732890114188;0.0403678901493549;0.1072187647223472;0.1138039603829383
0.675370849609375;0.2730675840735435;0.0149568922437727;0.0315311565563082;0.0369363725185394;0.082226850092411;0.1103731766343116
0.685410888671875;0.2567190913408994;-0.0146342361606657;0.0176094525791704;0.0261724106967449;0.0348670557141304;0.0997365117073059
0.69544970703125;0.334759193354845;-0.017216653869301;0.0425254287794232;0.0178974736481905;-0.0167326871305704;0.0891859754920005
0.70548876953125;0.3111094376981258;0.0030504736118018;0.042883010045439;0.0070847733877599;-0.0459148064255714;0.0957099273800849
0.715528076171875;0.0635077187925577;0.0243812848016619;-0.067428253237158;0.0053022075444459;-0.0238411352038383;0.1169504299759864
0.72556689453125;-0.1496779357701539;0.0277780876331031;-0.1000916286937892;0.0077741537243127;0.0350528061389923;0.1338077187538147
0.735605712890625;-0.2227390803277492;0.0427395099215209;-0.0907671893790364;0.0133136622607707;0.0789522007107734;0.1543666571378708
0.74564453125;-0.2163695452958345;0.0466870785035192;-0.0731895932428538;0.0089274356141686;0.0979716926813125;0.1810371428728103
0.7556845703125;-0.1776741961985826;0.0020388123512268;-0.1049111578047275;0.0044070393778383;0.0925641134381294;0.2126317173242569
0.7657236328125;-0.0837047036468982;0.1019460243888199;-0.0043942894361913;0.0067484905011951;0.091232530772686;0.243180826306343
0.775762939453125;-0.2172492507398128;-0.0055292848154902;0.0315747034370899;0.0004298957064747;0.1230494901537895;0.273522287607193
0.7858017578125;-0.4592489118546247;0.0132940735980868;-0.0257296306706964;0.012003993615508;0.1793239414691925;0.3071151375770569
0.7958408203125;-0.5119686946511268;0.1557521411173045;0.0455585128650069;0.0263702403753995;0.2263612598180771;0.3355656862258911
0.805879638671875;-0.3382593104302883;0.1574580682523548;0.0486136626519262;0.0273177940398454;0.2451546639204025;0.3430702090263366
0.815919677734375;-0.085536595249176;0.071994684369862;0.0622293694198131;0.0292704980820417;0.2270050793886184;0.3394125699996948
0.825958984375;0.1175011747866869;0.0409222313664853;0.098063776127994;0.0351805873215198;0.2439747452735901;0.2931556105613708
0.835997802734375;0.2436217093586921;0.0285353357411921;0.0640393414512276;0.0432940572500228;0.245025172829628;0.2397879213094711
0.846036865234375;0.2978057194888591;0.009400427160412;0.0670940528467297;0.0481119826436042;0.2677792012691498;0.1688650101423263
0.856075927734375;0.15738777949512;-0.0168120185911655;0.0553171058133244;0.0369690135121345;0.3166670501232147;0.1282269209623336
0.866114501953125;-0.3164268333286046;-0.0855069307632744;-0.2167335563026368;0.0189322233200073;0.393570065498352;0.126129150390625
0.87615380859375;-0.4851625207901001;-0.0339810339264571;-0.2336171788252889;0.0097906086593866;0.3928838670253753;0.1806234121322631
0.886194091796875;-0.1959410897731781;0.0571390605434775;-0.120159434210509;0.0173989944159984;0.3791489005088806;0.2135669887065887
0.896232666015625;0.1018669678032398;0.0642545916371047;-0.035791152088344;0.025415614247322;0.3594029247760772;0.2189659178256988
0.906271728515625;0.3374766356199979;-0.0459045498237013;-0.0374560165606439;0.0235897526144981;0.3099823892116546;0.1970699429512024
0.916310791015625;0.59450786164999;-0.0868107068382203;-0.0906555456981062;0.016697010025382;0.2351032793521881;0.1518453657627105
0.926349853515625;0.8023474790096282;-0.1189342763297259;-0.0978052713222801;0.0066515668295323;0.1491766571998596;0.0927149429917335
0.936388916015625;0.9017588703542948;-0.1657838519185781;-0.0607848696999251;-0.0016770740039646;0.0610064044594764;0.0257461424916982
0.946428955078125;0.8924252248197794;-0.1047664886370301;0.0128792091868817;-0.0057399924844503;-0.0329911969602108;-0.0353579558432102
0.9564677734375;0.8050286809176206;-0.0605589519895613;0.1148231877490878;-0.0084925247356295;-0.0952325314283371;-0.0661363080143928
0.9665068359375;0.4000117099881172;-0.0355117506250739;0.0880110225386917;-0.0041497079655528;-0.0942072123289108;-0.0711409226059913
0.976545654296875;-0.0681780486911535;0.0572566955737769;0.0244341840326786;0.0015446520410478;-0.0418612845242023;-0.0633762329816818
0.9865849609375;-0.2488315529614687;0.0983063527122139;-0.0378295260481536;0.0046935742720961;0.0220260843634605;-0.0532327890396118
0.9966240234375;-0.262359727576375;0.0671763243027031;-0.0879427796080708;0.0119708590209484;0.064100481569767;-0.0461119711399078
1.0066640625;-0.1339157184928655;0.0804144299298524;-0.0316959917291998;0.020318804308772;0.0844659432768821;-0.0452965088188648
1.016702880859375;-0.0508545734465122;0.1160341709740459;-0.0012285188816487;0.0252163186669349;0.1379948705434799;-0.0269748736172914
1.026741943359375;-0.2859738273978233;0.0690286741711199;-0.1093020862400531;0.0169496014714241;0.1614847630262375;0.0007797916186973
1.036780517578125;-0.5276964251369237;-0.0407762470245361;-0.206300425093621;0.0099315531551837;0.2275852411985397;0.0529625825583934
1.0468193359375;-0.7731231380909681;-0.0484263233862817;-0.2317033080279827;-0.0040282048285007;0.2974010705947876;0.1257702112197876
1.0568583984375;-0.6382376977831125;-0.1870044807322323;-0.2754395739018916;-0.0183135569095611;0.3187028467655182;0.1974322199821472
1.0668974609375;-0.3135164988398551;-0.1858611559160053;-0.2150875426612794;-0.0235930047929286;0.2938198447227478;0.2436401844024658
1.076937255859375;-0.0677875880688428;-0.0337581849560141;-0.1141957035005092;-0.0272290874272584;0.2623603641986847;0.2922413647174835
1.086976318359375;-0.1805196487575769;0.0926437969058752;-0.0557514055773615;-0.0170411653816699;0.2670214474201202;0.3520077466964721
1.097015625;-0.353159357920289;0.2420759412214159;0.0409337756738066;0.0384498834609985;0.2844902276992798;0.4147853553295135
1.107054443359375;-0.3960112421751022;0.3436427570343017;0.122894558262825;0.0666194707155227;0.313689112663269;0.47687828540802
1.117093505859375;-0.3079769848912954;0.3365852397382259;-0.0764458185598254;0.0746868625283241;0.3070757091045379;0.535411536693573
1.127132568359375;-0.0883019683092832;0.331965470983088;-0.0905818959400057;0.0854867845773696;0.2652635276317596;0.5804075002670288
1.13717236328125;0.1053396123498678;0.2559238493099808;0.0152969378530979;0.0815079808235168;0.2006894797086715;0.6109445691108704
1.14721142578125;0.2318517765879631;0.2564025727376341;0.0264499077692627;0.0712580010294914;0.1611844152212143;0.6062228083610535
1.157250732421875;0.3115051590174436;0.1873106240719556;-0.0067164487734436;0.0630114823579788;0.1424902379512787;0.5697186589241028
1.167289306640625;0.3235509861201047;0.2317296115130186;-0.0359054261177778;0.0604822784662246;0.1391889750957489;0.5112510919570923
1.177328369140625;0.3778478089749812;0.1864101681008934;-0.0536494648620486;0.0634838491678237;0.1706037074327469;0.4410533905029297
1.1873671875;0.0915507409721612;0.258976514878869;-0.1344029174879193;0.0897119864821434;0.3123286068439483;0.3805890083312988
1.1974072265625;-0.51075055103302;0.4894795072063803;-0.3817246504083275;0.1336647123098373;0.5308107137680054;0.3292901515960693
1.207446533203125;-0.6826923410594463;0.5013017546862364;-0.4431321820512414;0.1716051697731018;0.7234448790550232;0.2748671174049377
1.2174853515625;-0.5024187760174275;0.2274070721387863;-0.4888359486058354;0.1548654437065124;0.7892356514930725;0.2219347208738327
1.2275244140625;-0.112761871305108;-0.2101215908169746;-0.4200611030653118;0.1169934272766113;0.7569597363471985;0.1901416331529617
1.2375634765625;0.257421102130413;-0.4242117930039763;-0.2868535328418016;0.0735555738210678;0.6522718667984009;0.1694919764995575
1.247602294921875;0.5367541763395071;-0.4376128341078758;-0.1679819464847445;0.0388652347028255;0.5437049269676208;0.1527566760778427
1.257642333984375;0.6337491541922092;-0.4812129063814878;-0.1375330322071909;-0.0161931905895471;0.4285674393177032;0.1298296153545379
1.267681640625;0.7731248916566371;-0.4821285599216818;-0.1675496925473213;-0.0748394578695297;0.3220838606357574;0.1002647951245307
1.277720458984375;0.8866659306406974;-0.4708315053597092;-0.0181979199916124;-0.0909855365753173;0.2328787147998809;0.0827389061450958
1.287759521484375;0.8413198914825916;-0.324065365383029;0.1265361296355724;-0.0857385769486427;0.1462471634149551;0.0944195315241813
1.297798583984375;0.6805442231148481;-0.0401303503364324;0.074728785508871;-0.0739110708236694;0.0942161306738853;0.1119723320007324
1.30783740234375;0.107000823560357;0.2999289952531457;0.0423830976992845;-0.0365221574902534;0.2291582375764846;0.0938692316412925
1.31787646484375;-0.7271072368472814;0.5692734671503306;0.1477846693694591;0.0209264438599348;0.4575188457965851;0.0194377452135086
1.32791650390625;-0.7342822430431842;0.6468310463443399;0.1001104795247316;0.0578450448811054;0.6649604439735413;-0.0756493508815765
1.337955322265625;-0.6380313615560531;0.2433808863401413;-0.0007101940959692;0.0512810200452804;0.6997302770614624;-0.1544079631567001
1.347994384765625;-0.0633107349157333;-0.1098161732420325;-0.1531941271975636;-0.0065519218333065;0.5990380048751831;-0.1750642359256744
1.358033447265625;0.378933850646019;-0.2933940405264497;-0.2309589194014668;-0.048153068870306;0.4776615500450134;-0.1679333448410034
1.368072509765625;0.7285591892212628;-0.3898194017976522;-0.0816895644322037;-0.0844935029745101;0.3526468873023987;-0.163291186094284
1.378111572265625;0.9006856881648302;-0.4123521361231804;0.0132417588889598;-0.093418076634407;0.2441310584545135;-0.1850107908248901
1.388151611328125;0.8758417542874812;-0.3706353933781385;0.1418096866130828;-0.0921432226896286;0.1389716118574142;-0.2171413004398346
1.3981904296875;0.9164373840481044;-0.2532262807890773;0.1801902706727385;-0.088221937417984;0.0178485047072172;-0.2167462259531021
1.4082294921875;0.7782710223734378;-0.1373927469536662;0.1423442318812012;-0.091625727713108;-0.1244260743260383;-0.1900895833969116
1.418268310546875;0.377117156612873;-0.1287362700283527;0.1765276565119624;-0.1001243665814399;-0.1736979037523269;-0.1484828889369964
1.4283076171875;-0.5342880784869194;-0.1112161031678319;0.1455935890659689;-0.1078440696001052;0.0538612194359302;-0.1160953864455223
1.4383466796875;-1.790623772343993;0.0915776289790868;-0.3112961924418806;-0.1082460805773735;0.4327495098114013;-0.0813447162508964
1.448386474609375;-2.0037784472465514;0.4371101452827453;-0.7162129178673029;-0.110607236623764;0.6754716038703918;-0.0299779381603002
1.45842529296875;-1.2141735454320908;0.2873530067965388;-0.6218380593851208;-0.1078832745552063;0.7131728529930115;0.0196670833975076
1.46846435546875;-0.4288923520356416;-0.0946735491678118;-0.5095440978527069;-0.1272894591093063;0.6025421619415283;0.0722954049706459
1.47850341796875;0.0371563029617071;-0.2609039758101105;-0.3911404212683439;-0.1483184993267059;0.5214022994041443;0.0892381444573402
1.48854248046875;0.370074836885929;-0.3550973402455449;0.027865035264194;-0.1463283151388168;0.501549243927002;0.0628837719559669
1.49858154296875;0.4719195928573608;-0.3628811259895563;0.4413558200284838;-0.1232740357518196;0.4183303117752075;0.0521611273288726
1.508621337890625;0.4230974020212888;-0.2298547575518488;0.5528311586543917;-0.1039251089096069;0.2597779631614685;0.1147669851779937
1.518660400390625;0.1182294890612363;-0.1341466046392917;0.4802943302318453;-0.0765980258584022;0.121090643107891;0.2224250882863998
1.528699462890625;0.1531792218893766;0.0234179927274584;0.5614490571349859;-0.0480321608483791;0.0002166874473914;0.2860860824584961
1.538738525390625;0.4821212533980608;0.2459863926634192;0.5049097160503268;-0.0239784084260463;-0.0850751176476478;0.271385133266449
1.548777587890625;0.6912479879587888;0.2751134106874466;0.4502078195258975;0.0017826142720878;-0.1051271185278892;0.2260192632675171
1.55881640625;0.6559545562595128;0.1272448624268174;0.4084764637336134;0.0229316875338554;-0.1219362616539001;0.1665727794170379
1.5688564453125;0.651508098244667;0.0556052751049399;0.3022100919276476;0.0320431590080261;-0.1478685289621353;0.1116895601153373
1.5788955078125;0.6896709479004144;-0.0080427289411425;0.2120227482631802;0.0426366031169891;-0.1923736035823822;0.0517128072679042
1.5889345703125;0.7815706484407186;-0.0241471837848424;0.1963026165619492;0.0580552369356155;-0.2616437375545501;-0.0163277629762887
1.598973388671875;0.9300573285996914;-0.0122498252421617;0.2035518570378422;0.0771418064832687;-0.3391428589820862;-0.0939246714115142
1.609012451171875;1.0454694221526384;0.051897360497713;0.2245347315728664;0.1160705611109733;-0.4050236046314239;-0.1539877355098724
1.61905126953125;0.7802706717580556;0.3186585379034281;0.3049699120298028;0.1827253699302673;-0.4076729118824005;-0.2144069671630859
1.62909130859375;0.240917711097002;0.7967042124256491;0.3935995048582553;0.2749293446540832;-0.3508724868297577;-0.2769582271575928
1.63913037109375;-0.1061310549885034;1.237373803755641;0.5872796639621257;0.3785866200923919;-0.2516170144081116;-0.3509572446346283
1.649169189453125;-0.5448416212052106;1.0409852624759075;0.5585463214308023;0.4208978414535522;-0.1056811138987541;-0.4450834989547729
1.65920849609375;-0.8166764486134052;0.4711790036231279;0.1820502193257212;0.4213687181472778;0.0507594309747219;-0.5276986360549927
1.66924755859375;-0.766204152482748;0.0896928381457924;-0.0693871322199702;0.3665547370910644;0.1596683263778686;-0.5750064849853516
1.679287353515625;-0.616488807311654;-0.1790045680195093;-0.2704676307082176;0.2963292300701141;0.1830968111753463;-0.591552734375
1.689326416015625;-0.4503624255657196;-0.2936024225801229;-0.2664247850582003;0.267988920211792;0.1744031906127929;-0.5829595327377319
1.699365478515625;-0.3081482498049736;-0.1909995417177677;-0.2097165171474218;0.2297144681215286;0.198957473039627;-0.5273821949958801
1.709404541015625;-0.2170347312062978;-0.0693058836773037;-0.2940694555699825;0.218180850148201;0.1795677989721298;-0.4721058309078216
1.719443603515625;-0.1624976698547601;-0.100381989942491;-0.1948515409708023;0.2136233747005462;0.1680895686149597;-0.3834563791751861
1.729482666015625;-0.5707055457800626;-0.0646101270765066;-0.2281575982451438;0.1955682188272476;0.1454369872808456;-0.2602676153182983
1.7395224609375;-0.8731050227999687;-0.1942360394209623;-0.2357718726411461;0.1696279942989349;0.1331212073564529;-0.1225567981600761
1.7495615234375;-0.9249801714658736;-0.2600251471489668;-0.196892399148643;0.139907106757164;0.1433639824390411;0.0017142825527116
1.759600341796875;-0.5806745666086673;-0.1663628208503127;-0.1484355344936251;0.0983291938900947;0.0769903063774108;0.1019965931773185
1.769639404296875;0.0601549012333154;0.0832715729266405;0.0203381468906998;0.098420538008213;0.0180002190172672;0.1543016135692596
1.779678466796875;0.3380319314152002;-0.0878065860077738;0.0943891792684793;0.101539209485054;-0.0123364422470331;0.1647428721189499
1.78971728515625;0.5068459448099136;-0.1856003130227327;0.0848158797591924;0.1054476648569107;-0.0630158632993698;0.1547307223081588
1.79975732421875;0.6927250747740268;-0.2306783488944172;0.0466869323730468;0.1146917194128036;-0.1817110031843185;0.1771088540554046
1.80979638671875;0.4767676174104213;-0.0594520136609673;0.11996639585644;0.1542950570583343;-0.336764246225357;0.2438474148511886
1.81983544921875;0.4362076434850692;-0.0460062566325068;-0.0235521405011415;0.1022957563400268;-0.4730411767959595;0.2531604766845703
1.82987451171875;0.5297989503741264;-0.1002355672091245;-0.1625815487459302;0.1131268292665481;-0.4840357601642608;0.2325326949357986
1.83991357421875;0.1259820028841495;-0.064525371402502;0.0865232681989669;0.1219560578465461;-0.4255050718784332;0.2193074971437454
1.849952392578125;-0.2436614568471908;-0.0572764231875538;-0.067619538025558;0.1346215009689331;-0.350390613079071;0.2454051375389099
1.859992431640625;-0.4177320755958557;-0.0666553691685199;-0.1932216016814112;0.1369246840476989;-0.2989711165428161;0.288379818201065
1.870031494140625;-0.4197030834078789;-0.2744885567873716;-0.2376087326794862;0.1148497462272644;-0.2671231627464294;0.3180820345878601
1.880070556640625;-0.2716074483931064;-0.4997238378450274;-0.3160635529741644;0.0717323571443557;-0.2603833973407745;0.3195160627365112
1.890109619140625;-0.1132055234193801;-0.6222258896589279;-0.1451052210271358;0.0455883741378784;-0.2550530731678009;0.2916876375675201
1.9001484375;0.0014168810606002;-0.4014876277595758;0.2089469940796494;0.0491161756217479;-0.2332042306661605;0.2399746477603912
1.910188232421875;0.0503074609577655;-0.0780319187074899;0.3332192704364657;0.0552121512591838;-0.2087026238441467;0.1722621768712997
1.920227294921875;0.1187853693783283;0.0447945427551865;0.2274108715310692;0.0611899830400943;-0.1852948814630508;0.1083506420254707
1.930266357421875;0.2689876212835311;0.0334963191494345;0.0530745875835418;0.0614634938538074;-0.1618497371673584;0.0469208359718322
1.940305419921875;0.4163099338382482;-0.047434535869956;-0.0262096692726016;0.0659699738025665;-0.1821571439504623;0.0063397707417607
1.950344482421875;0.4399240336596965;-0.0564490324527025;-0.0327659590482711;0.0681356564164161;-0.2235450595617294;-0.0122253913432359
1.960383544921875;0.318324775904417;-0.0287605227991938;-0.0903515943154692;0.0819571912288665;-0.2949473261833191;-0.0001407653617206
1.97042333984375;0.0498211387455463;0.0727688836127519;-0.0338265740171074;0.0754135400056839;-0.2155894041061401;0.0009255643817596
1.98046240234375;-0.3137491385519504;0.058333531025052;-0.1252218321666121;0.0504267178475856;-0.1030134707689285;-0.0120464069768786
1.99050146484375;-0.127814479008317;0.0864282833918929;-0.2467661448642611;0.0299946777522563;-0.075105145573616;-0.0217522978782653
2.00054052734375;0.2807446945726871;0.1633601319029927;-0.2251873502627015;0.0185211934149265;-0.0944606438279151;-0.0454329922795295
2.01057958984375;0.6060100833952426;0.1784782060578465;-0.249806243212521;0.0046320096589624;-0.1231364980340004;-0.0801097452640533
2.020618408203125;0.7473959916383027;0.0085492171585559;-0.3873305075913667;-0.020658366382122;-0.1827928721904754;-0.1233364269137382
2.030658447265625;1.039602575945854;-0.1230386429086327;-0.4481798208296298;-0.0571077167987823;-0.4560997784137726;-0.151797354221344
2.040697509765625;1.475025791054964;-0.0759776165261864;-0.2139984322503209;-0.0695589184761047;-0.6450077295303345;-0.160549134016037
2.05073681640625;1.042560841229558;0.0889750452652573;-0.0055324996858835;-0.0897680521011352;-0.7847368121147156;-0.1630008369684219
2.06077587890625;0.835423819181323;0.3554252570256591;-0.0451359035387635;-0.096414029598236;-0.864890992641449;-0.1861342489719391
2.070814697265625;0.6535393118113278;0.5987362929999828;-0.0814396813243627;-0.0991608127951622;-0.9044743180274964;-0.2189808785915374
2.080854736328125;0.4488607888311147;0.8197674003660679;-0.0579287496164441;-0.1000813543796539;-0.8512106537818909;-0.2548165619373321
2.090893798828125;-0.1619242538809776;0.6752569303616881;-0.2605006557062268;-0.1181674152612686;-0.6670669317245483;-0.3049489855766296
2.1009326171875;-0.7507090617090463;0.5573343152925372;-0.3695663028419018;-0.136838287115097;-0.4639607965946197;-0.3228313028812408
2.1109716796875;-0.9245575621396304;0.4468520793572068;0.0052893385797739;-0.1369434744119644;-0.3477069139480591;-0.2853680849075317
2.1210107421875;-0.955595674481988;0.3336453868940472;0.2495534374952316;-0.1321101933717727;-0.2584563195705414;-0.2275468111038208
2.1310498046875;-0.7412006441295147;0.1475277719989419;0.1933738696336746;-0.1193113029003143;-0.2079774290323257;-0.1727133989334106
2.14108984375;-0.2917161704421043;0.0744932231873273;0.1963391491800546;-0.0932657420635223;-0.1848468780517578;-0.1543511003255844
2.151128662109375;0.0667722735464572;-0.0475105237156152;0.079945351113379;-0.0809073448181152;-0.1920709609985351;-0.1606156527996063
2.161167724609375;0.3556301319479942;-0.1861117696762085;0.0132934890761971;-0.0766527727246284;-0.2130519151687622;-0.1758814603090286
2.171206787109375;0.3861860137313604;-0.3029530192494392;-0.0507198411509394;-0.1080708801746368;-0.2533764541149139;-0.1962626278400421
2.181245849609375;0.1907142950356006;-0.307244871224463;-0.1425000069648027;-0.1247829720377922;-0.2322427332401275;-0.209785982966423
2.191285888671875;-0.0491056839525699;-0.2433978374749422;0.0220361829802393;-0.1243576630949974;-0.1808695644140243;-0.2272254228591919
