NaN,NaN,NaN
4.72725200861588e-06,5.95741056258333e-06,4.77943394428243e-06
5.30860297821711e-06,6.71476642265598e-06,5.15192336472042e-06
5.83268481663773e-06,7.56576269596069e-06,5.55116943978467e-06
6.41990095334965e-06,8.53500482450667e-06,5.95323833590331e-06
7.2221422039789e-06,9.38835568534394e-06,6.38762501905944e-06
8.18778056675907e-06,1.01074672968194e-05,6.87000585754915e-06
9.25780632592342e-06,1.10372600753262e-05,7.42129820443089e-06
1.03577420675093e-05,1.22381742614803e-05,8.02350518256775e-06
1.15058813965126e-05,1.35637304613219e-05,8.62478517610478e-06
1.28055484697892e-05,1.48573852044582e-05,9.23189136238714e-06
1.40753461718203e-05,1.61028943571272e-05,9.84995708108418e-06
1.52085900190043e-05,1.74993523731634e-05,1.04928647104676e-05
1.63780473101756e-05,1.89369747600096e-05,1.11440903422754e-05
1.7650198454314e-05,2.02966040426497e-05,1.17848908335047e-05
1.8931519674792e-05,2.17491450231523e-05,1.24414930873909e-05
2.0137607493387e-05,2.32626096535982e-05,1.31467491223274e-05
2.13526615536107e-05,2.45668874710092e-05,1.39209042437876e-05
2.25976603832921e-05,2.59493398887514e-05,1.47238303583149e-05
2.39221872468197e-05,2.78237206336216e-05,1.55780723150068e-05
2.51832954767525e-05,2.95221917559211e-05,1.64246689213242e-05
2.62446479582459e-05,3.11131774538082e-05,1.72565676219868e-05
2.70230237114648e-05,3.27251764803594e-05,1.81561768251224e-05
2.77953669911285e-05,3.4183095327052e-05,1.90588044986115e-05
2.96572234473901e-05,3.57078560274617e-05,1.99300857663385e-05
3.18766514340491e-05,3.71493661768551e-05,2.08352740310188e-05
3.34688445646059e-05,3.84889396247848e-05,2.1773373027298e-05
3.48870992336428e-05,4.05124901499837e-05,2.273137639281e-05
3.62559929543296e-05,4.24864016341947e-05,2.38202983740957e-05
3.75002289556301e-05,4.34392738814991e-05,2.49695105951631e-05
3.83834775860685e-05,4.45723931791304e-05,2.60549827401184e-05
3.93514734000902e-05,4.57784316911085e-05,2.7171681470519e-05
4.0638151038946e-05,4.66735635082114e-05,2.83514067297271e-05
4.11633611930396e-05,4.6812364395501e-05,2.96162570376312e-05
4.04600469228265e-05,4.50530963786164e-05,3.09764037128019e-05
4.01258140642763e-05,4.0197444207166e-05,3.24710049881933e-05
3.97042968585623e-05,3.23571537489221e-05,3.41152630128302e-05
3.77919243922114e-05,2.39685086614715e-05,3.58487133136153e-05
3.56812770984483e-05,1.87730315643796e-05,3.74604044352166e-05
3.40756910875361e-05,1.58729302409585e-05,3.88974750507212e-05
3.26622311238381e-05,1.3171801168108e-05,4.0324847663266e-05
3.1877400986764e-05,1.21147004101501e-05,4.17110233151682e-05
3.26393256935333e-05,1.31262109717328e-05,4.296138348346e-05
3.41549039231958e-05,1.66341875437918e-05,4.41184372914738e-05
3.575718771204e-05,2.13036557742195e-05,4.52871006717835e-05
3.67427337234897e-05,2.56293524502099e-05,4.65013142366425e-05
3.68187390736886e-05,2.8375316324191e-05,4.80345315074805e-05
3.65107176000388e-05,2.71125526133658e-05,5.00334236147589e-05
3.55346128614464e-05,2.23157241336176e-05,5.24777075467353e-05
3.3385133308112e-05,1.78353482648587e-05,5.53385482121045e-05
3.00498958607934e-05,1.61200335174029e-05,5.83983403383307e-05
2.77019963078848e-05,1.84290326962405e-05,6.10630590989989e-05
2.71894523549195e-05,2.34408941320712e-05,6.29900595578576e-05
2.77906785342241e-05,2.59886221366446e-05,6.41899744456524e-05
2.81592590567631e-05,2.66395062068364e-05,6.47212713753049e-05
2.72368626609628e-05,2.84754498012768e-05,6.52318739720783e-05
2.60708873374192e-05,3.10603853651673e-05,6.58679541987345e-05
2.5009004163028e-05,3.59247817276986e-05,6.62070331737381e-05
2.36861213741946e-05,4.45962765703507e-05,6.62545649174567e-05
2.27013048541017e-05,5.68788374560535e-05,6.6289687864842e-05
2.3656583939189e-05,7.31593628257401e-05,6.64600766893759e-05
2.64197029616315e-05,9.06275590091549e-05,6.69594789675566e-05
2.894650999475e-05,0.000106033958325922,6.7639970918966e-05
3.18249752915811e-05,0.000117230130766259,6.83500480453668e-05
3.53716407130257e-05,0.000123546877654052,6.92465311771359e-05
3.74627321187162e-05,0.00012583399138392,7.02625540889872e-05
3.75852441866065e-05,0.000125332479467381,7.12377988740801e-05
3.74352963041429e-05,0.000121769820743185,7.22602439037867e-05
3.92525086434403e-05,0.000116785768419895,7.33021647072478e-05
4.14846053971532e-05,0.000115731676000379,7.38886997498311e-05
4.33556201782681e-05,0.00011845379075072,7.44327005759686e-05
4.67358507326746e-05,0.000123912307595359,7.57284230077993e-05
5.0721326280278e-05,0.000132593084366878,7.74355854397072e-05
5.78759010724841e-05,0.000144584448623446,7.98381922104138e-05
7.02379531666703e-05,0.000155498232275821,8.23359496084462e-05
8.24884932338342e-05,0.000161148466147814,8.41047268739814e-05
9.10448738660771e-05,0.000163357809921968,8.5972196604854e-05
9.65352455032224e-05,0.00016111343341572,8.79988745034358e-05
0.000102679462816054,0.000155549277603243,8.98569566337715e-05
0.000109984496597274,0.000148862171467615,9.16527127333692e-05
0.000115148839194046,0.000137038169530758,9.38534149437823e-05
0.000117092585960173,0.000124564393578186,9.62965241502622e-05
0.000115706627655759,0.000116351420246559,9.89424303419182e-05
0.000112088198744578,0.000110087321146145,0.000101987831821126
0.000108433587881195,0.000105643172013024,0.000104988232049798
0.000104995649412723,0.000100284173726608,0.000107686754226608
0.000100130873520622,9.36746542339123e-05,0.000110263494658301
9.50586267074092e-05,8.66435332986455e-05,0.000112871428072756
8.89603323283681e-05,7.90420439937898e-05,0.000115964204790949
8.19152804947766e-05,7.21930902019706e-05,0.00011946950163408
7.73152686702522e-05,6.48820501954344e-05,0.000122965826682182
7.29842048462203e-05,5.81052227926854e-05,0.000126188928374125
6.69056348801749e-05,5.26422955713766e-05,0.000128914185871812
6.23459638512554e-05,4.77439448416879e-05,0.000131270789683719
6.02741296679863e-05,4.39519501063111e-05,0.000132812317614645
6.03629259712362e-05,4.10721052822489e-05,0.000133149265872123
6.28346414218881e-05,3.95578514027818e-05,0.000132950432508288
6.64531887683514e-05,3.97616313703648e-05,0.000132836430140589
7.01563659317843e-05,4.2857017390205e-05,0.000132734717575155
7.44736554664324e-05,4.72519861598961e-05,0.000132727265579137
7.97729203659332e-05,5.16123978960994e-05,0.000132819054020852
8.68425425212935e-05,5.73093216254822e-05,0.000132751269961432
9.55069219002142e-05,6.23067892608529e-05,0.00013273714811379
0.000106006999845786,6.65015894732489e-05,0.00013265233656464
0.000120783334982572,7.34396856720088e-05,0.000132251206231386
0.000137332193780647,8.12979615345801e-05,0.000131954744361166
0.000154676986131312,9.01125911433263e-05,0.000131514238515985
0.000172477948735389,0.000101745678500575,0.000130846226906634
0.000191467796457124,0.000114205440672106,0.000130803533873962
0.000212271861211805,0.000126405241326326,0.000131605545417864
0.000231709307368051,0.00013857590074941,0.00013303124641244
0.000246672329765181,0.000151776310586562,0.000135136746018249
0.000256850641064611,0.000166554376160074,0.000137760542365453
0.00026542184522428,0.000181838712081338,0.000140622567020849
0.000275233824832766,0.000193250867895062,0.000143739882086162
0.000285788556381839,0.000199454583913616,0.000147249043186583
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.0574399982008193,0.0074760567102499,0.00129245460568914
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.061110996346469,-0.0164147397521956,0.00880456719883253
-0.026204120939147,-0.00568161807163797,0.00359073446387048
-0.0143882752639347,-0.00243394787779131,0.00193782913502375
-0.00894386928871418,-0.00112349954252992,0.00123516151711447
-0.00622128790409169,-0.000635236440131447,0.000930966147502676
-0.004678212292642,-0.000357540826162629,0.000779255336578308
-0.00366042430306177,-4.33140690013982e-05,0.000673753052947843
-0.0030082525425524,0.000199831316974071,0.000611937254779365
-0.00257170982782001,0.00033183137345854,0.000582155758364326
-0.00221450350751577,0.000369596886392406,0.00056034106643664
-0.00193953314462568,0.000350660003480622,0.00054754955882354
-0.00172796890236895,0.000320762190855084,0.000541669690892268
-0.00155749981650229,0.00027093431464494,0.000540408393090141
-0.00142276575749674,0.000213796033080919,0.000542921882931453
-0.00131072254261358,0.000172361133333872,0.00054640874412886
-0.00120710887430196,0.000128507555975876,0.000549965271188381
-0.0011133903519991,8.04133579971504e-05,0.000553948019415006
-0.00103777835508912,3.9666739232501e-05,0.000556734434191688
-0.00097112542720596,1.15386056439098e-05,0.000554785541112027
-0.000904603396207449,-1.04305557796156e-05,0.000547391630447582
-0.000837073071903065,-3.66064956523091e-05,0.000538887756978827
-0.000768683835915827,-5.64896065419095e-05,0.000530325608030803
-0.000703845743465824,-6.75650307563703e-05,0.000521004682456304
-0.000646640439726212,-7.60768628430453e-05,0.000512076037605098
-0.000596063468266648,-8.18758517740324e-05,0.000505151260443319
-0.000549892261964617,-8.3283080896483e-05,0.00050138677254039
-0.000513186145815839,-7.97388894780093e-05,0.000499867080447127
-0.00048824952293028,-7.01763645775058e-05,0.000500063578325563
-0.000469202932389833,-6.28519070031218e-05,0.000500272985744625
-0.000448547784422803,-6.3982941688286e-05,0.00049735921795253
-0.00042757468309093,-6.69784066146719e-05,0.000494356262280629
-0.000408789527191667,-6.46726349726904e-05,0.000493146076618311
-0.000393371089452804,-5.41400149915511e-05,0.000496008246120408
-0.000377897292047765,-4.64350635629035e-05,0.000498876555083986
-0.000359134075893683,-4.63818265361535e-05,0.000496265392902865
-0.000334160329752267,-5.40841588002903e-05,0.000487067907251054
-0.000302196042265132,-6.54851853787864e-05,0.00047263269558122
-0.00027407020064593,-7.23564410366041e-05,0.000460916040424315
-0.000251435974050054,-7.31770619375751e-05,0.000451154535288436
-0.000231418433814091,-7.01949503752192e-05,0.000440271693331913
-0.000213481022225293,-6.78593982142574e-05,0.000429680832465491
-0.000194501207110686,-6.53935764597061e-05,0.000421119880152822
-0.000174731030534725,-6.13125602457323e-05,0.000413889452531475
-0.000157086673285349,-5.80643762565799e-05,0.000404572991690591
-0.000140375416323717,-5.70106862373448e-05,0.000392315582291112
-0.000123429815464686,-5.49317753421149e-05,0.00038123712571223
-0.00010628282500219,-4.91757718062213e-05,0.000372713255573018
-8.67303113803704e-05,-4.21762229708505e-05,0.00036302863650631
-6.48543993401573e-05,-3.58921078472178e-05,0.000351826850162379
-4.16673392683796e-05,-2.92692372280331e-05,0.000339834015680528
-1.8566179248358e-05,-2.22605911782432e-05,0.000327267297185258
4.23530420053819e-06,-1.49906011488091e-05,0.00031516842852277
2.81064006342525e-05,-7.34984459604726e-06,0.000305269751684386
5.27781809707429e-05,-5.80298279658031e-08,0.000299087628355453
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.0353573328913004,0.00728093403074717,0.0115277436419842
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.0534475758994081,-0.0210292864396066,0.00562324680776783
-0.0228712994210965,-0.00796688975474085,0.00134565223450189
-0.0131515279621309,-0.00346049272710632,0.000391033798622922
-0.00838289093782083,-0.00137797712743769,-1.18358202032896e-05
-0.0056237677954689,-0.000412931908561325,-0.000209409449710892
-0.00409106484211116,-0.000147478786373682,-0.000223150236161409
-0.00308240042402309,-3.76211371529523e-05,-0.000211763351022719
-0.00233867588153614,0.000120320002226698,-0.000208811138125988
-0.00190503040216433,0.000121306251592165,-0.000145848831979193
-0.00168485483467664,3.58714331569486e-05,-4.49301652561181e-05
-0.00150802335022939,1.90135075597e-05,3.37246591347829e-05
-0.00133920608318194,4.14517724090575e-06,9.13309859830195e-05
-0.00121428428486381,-3.51604766785335e-05,0.000149826289626161
-0.00111932009727111,-7.92461705561179e-05,0.000203518302234491
-0.00103078878460946,-0.000129940969282158,0.000242088650996489
-0.00094222534724584,-0.000171974965220446,0.000267933440632394
-0.000846215583776921,-0.000192466495056023,0.000284874905900901
-0.000746771915013038,-0.00018629462599963,0.000293704662823014
-0.000652251550262021,-0.000165957330165807,0.000297564700194348
-0.000565950044273555,-0.000139085818592605,0.000303728684673908
-0.000491821934156479,-0.000107749004736947,0.000309405123204171
-0.00042776945724955,-8.25146174938536e-05,0.000308423625637943
-0.000370852467093219,-6.85459424327951e-05,0.000303664934996509
-0.00032112408974483,-6.59752714289211e-05,0.000296564067513696
-0.000279353245464245,-7.39626212067111e-05,0.00029009173504176
-0.000242491219639354,-8.67953941540295e-05,0.000287043491429333
-0.000214946493426998,-9.6511154190181e-05,0.000288990441524903
-0.000197891273833028,-0.000103629492776742,0.000294413771072691
-0.000182861584333473,-0.000112370079023887,0.00029725101881505
-0.000168244493690308,-0.000122428421067976,0.000295322098013593
-0.000156767218459526,-0.00012966278833419,0.000293034083653848
-0.000146632647914997,-0.000129929325103923,0.000288864381782702
-0.000136447186044381,-0.000127891004644831,0.000283349716420531
-0.000127756385117576,-0.000125523212247067,0.000281783969725379
-0.000118959136178812,-0.000122570757687069,0.000280282883987755
-0.000105123483559784,-0.000120250998309795,0.0002750714450569
-8.68621796569911e-05,-0.000117856036420501,0.000269695292288462
-6.52639284962399e-05,-0.000116425934982294,0.00026436026761667
-4.22662446348059e-05,-0.000114619331603105,0.000256892031109787
-2.27064245327124e-05,-0.000115330961908032,0.000247708773176993
-1.00417678887513e-05,-0.000120273167679411,0.000243903021973528
-3.43282099500805e-06,-0.000127121143003555,0.00024648933263414
-1.86160975705382e-06,-0.000133521658351411,0.000252378239056442
-4.71398571793762e-06,-0.000137134793293211,0.000261959414799843
-8.48048549949308e-06,-0.000137228621596344,0.00027224055099498
-8.2148080850364e-06,-0.000132745707073018,0.00027851668572781
-2.24446283187173e-06,-0.000122227700597208,0.000276964505784261
6.00976775773947e-06,-0.000106289673404937,0.00027296715339716
1.65069656237141e-05,-8.73965031449298e-05,0.00026600009745701
3.07931811452852e-05,-6.57375517452203e-05,0.000252533778109384
4.79559727567092e-05,-4.09259387111498e-05,0.000235975482273625
6.98706015153417e-05,-1.49663702922331e-05,0.000217610949442469
9.59266898959217e-05,9.60229973725882e-06,0.000199209306597503
0.000123065232550971,2.8481842537492e-05,0.000183851519289934
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.040360843876558,0.00930386768608397,0.00796625744057242
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.0947850723626982,0.00340030912448868,-0.0387077182939277
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.0824722684992506,-0.0129605240040316,0.0125106401208245
-0.0439310500146068,-0.00594934847600434,0.00605354312865205
-0.027218237852487,-0.00362078524556038,0.00341362812537754
-0.0183896440695487,-0.00230942332543487,0.00211080864408285
-0.0134231976782468,-0.00137664521455756,0.001546087752713
-0.0103928651360955,-0.000875060636295174,0.00129281916112673
-0.00830167085646468,-0.000514945587365945,0.00113117994040324
-0.00677822129589847,-0.000238304525551959,0.00102195379796453
-0.0056531180380385,-9.17569631371672e-05,0.000954662471827944
-0.00479473000325327,2.30918286204968e-05,0.000911325791301253
-0.0041011420197995,0.000111292487387404,0.000875344592078133
-0.00354770344107319,0.000143477529656573,0.000852102499222241
-0.0030892177838119,0.00014099694565286,0.000826751766425865
-0.0026970728266006,0.000132498201267795,0.000798252231498927
-0.00237317733078021,0.000133852286432114,0.00077903508721323
-0.00210680227925453,0.000153055991703325,0.000770073304860904
-0.0018839329674444,0.000184199120721122,0.000766976204838207
-0.0016926017895781,0.000212746505261957,0.000766728658758885
-0.00152439441524213,0.000230920576310729,0.000769254254159554
-0.00137785262402909,0.00023511548878881,0.000769460192528362
-0.00124984897400058,0.000221755767474457,0.000763618277249268
-0.00113638545527667,0.000202257683049673,0.000753291817904299
-0.00102914024538126,0.000176274906792021,0.000731404162696547
-0.000916510314932302,0.00013556367540065,0.000691134146461381
-0.000807642579146669,9.25660312322033e-05,0.000645453475816264
-0.00071032993694475,5.91732712383804e-05,0.000600388440331598
-0.000624317229830313,3.32543518837665e-05,0.000555831815575017
-0.000544584386499435,1.34240550617896e-05,0.000509463862606424
-0.000475362038122788,2.18405877829796e-06,0.000470970677285263
-0.000417131248010463,-8.54594898664817e-06,0.000440288121552673
-0.000363620398554728,-2.41475244527472e-05,0.000406816418290738
-0.000307791644259585,-4.74273429895893e-05,0.000361299325149769
-0.00025442899877182,-7.23751301834116e-05,0.000315096008909308
-0.000205367820365209,-9.62273914758405e-05,0.000275375668053669
-0.0001518134305482,-0.000121637922141173,0.000231652394422489
-0.000100468818569236,-0.00014465201261953,0.000194623325559381
-5.60869813970645e-05,-0.000162834615344763,0.000165445967940798
-1.64628143781386e-05,-0.000175747646506871,0.000137047315902728
2.39815944678963e-05,-0.000189242499385831,0.000105803110039753
6.770424223192e-05,-0.000209555307764308,6.90866131367059e-05
0.000105021894267828,-0.000231237304202453,3.81599927964722e-05
0.00012808982131673,-0.000248583978674082,2.08821133205583e-05
0.000138810567140948,-0.000251027340329057,1.86766859482029e-05
0.000144631530456797,-0.000235350579123521,2.75774616118551e-05
0.000148455385388584,-0.000207484375673199,5.02215317548593e-05
0.000150089475732133,-0.000165817397183971,8.67818780543463e-05
0.000153843034557459,-0.000116180829217319,0.00012124737747795
0.000163335623266158,-6.17871628356942e-05,0.000148563081965498
0.000182461578242592,-5.64181686940896e-06,0.000161649234627462
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
