NaN,NaN,NaN
1.21503633909283e-08,8.8911459013271e-09,3.09873753955315e-08
4.59450845547241e-08,5.23598866748511e-08,1.37341795758947e-07
1.09173399668523e-07,1.11141000164095e-07,3.17368178031225e-07
1.93451501832608e-07,1.71342862703656e-07,5.6219502244043e-07
3.02730726862099e-07,2.57901002850724e-07,8.59993517774173e-07
4.64401955940941e-07,4.10282028933328e-07,1.21833709636028e-06
6.23853746776677e-07,6.25887994722202e-07,1.63802330011909e-06
7.6449122296831e-07,8.64452042030928e-07,2.08705859129327e-06
9.64051834008635e-07,1.11952799775519e-06,2.56968543064327e-06
1.2154901403531e-06,1.42565636347451e-06,3.11379347882186e-06
1.50692534082182e-06,1.83001028936659e-06,3.71719988075333e-06
1.86037221181483e-06,2.30733628210632e-06,4.40592654377012e-06
2.30070928130337e-06,2.80690040410687e-06,5.16661662211273e-06
2.76527545490494e-06,3.37691079985175e-06,5.9471145558818e-06
3.20908653685562e-06,4.08326863777656e-06,6.80822876088949e-06
3.69139807054875e-06,4.79371150232991e-06,7.72610672852448e-06
4.30027540201777e-06,5.45174181502552e-06,8.67535793044202e-06
5.1017648331627e-06,6.32525832626305e-06,9.70257703158103e-06
6.00621356249468e-06,7.38037784193523e-06,1.07794738142508e-05
6.95481511653317e-06,8.65052004270023e-06,1.18759994809852e-05
7.94081414165012e-06,1.00292557826406e-05,1.30259861234814e-05
9.01467703821683e-06,1.14185501483685e-05,1.42678999728815e-05
1.05058199712581e-05,1.30855674621254e-05,1.56141267426518e-05
1.21784628131304e-05,1.48769686225721e-05,1.69957103541908e-05
1.37525551777822e-05,1.65134357626727e-05,1.84369376176691e-05
1.54701437833303e-05,1.83110051565818e-05,1.99183475782135e-05
1.71678522539598e-05,2.07608738507501e-05,2.14099751728936e-05
1.93636017039239e-05,2.37982280708265e-05,2.29806338880895e-05
2.21119295868253e-05,2.70348898917292e-05,2.45143360538343e-05
2.4854792192443e-05,3.00259925381509e-05,2.60175581382354e-05
2.78597321104719e-05,3.37294533636959e-05,2.74990052565584e-05
3.12040134271373e-05,3.7729604383473e-05,2.91155204914842e-05
3.44439963648625e-05,4.21130274929396e-05,3.08723412937814e-05
3.78385684389842e-05,4.74383247361347e-05,3.24633082392386e-05
4.18325547630162e-05,5.27178838894538e-05,3.39258333814727e-05
4.58198220049631e-05,5.79555130731475e-05,3.55364576388105e-05
4.91342502813989e-05,6.37299000716248e-05,3.7239152003097e-05
5.28153319958342e-05,7.02118920449709e-05,3.88670304209126e-05
5.80604851858492e-05,7.54749559362587e-05,4.06227594589884e-05
6.4362715099878e-05,7.94558370919828e-05,4.25882294564748e-05
7.12020244730443e-05,8.48916749158555e-05,4.48671281663603e-05
7.79826210306016e-05,9.21439925701256e-05,4.73376324846388e-05
8.48394652181972e-05,0.000100017917464258,4.96857125003163e-05
9.25210371545626e-05,0.000107353504560946,5.19632557779681e-05
9.96936610070903e-05,0.000114062421350676,5.4206166646381e-05
0.00010565193341471,0.000121572287526658,5.64857281692476e-05
0.000111634193990052,0.000129084210718446,5.87165193201138e-05
0.000118093015751402,0.000135808852566911,6.08025948096757e-05
0.000124387408858846,0.000142909191696459,6.28846754140072e-05
0.000129991692870604,0.000150172665589123,6.51315789089339e-05
