0,0,0
0,7.290141169410393e-07,5.334631293981974e-07,1.8592229206214677e-06
1,2.831564217002769e-06,2.632297402030094e-06,7.838185917780273e-06
2,6.364273492076595e-06,6.395664003081404e-06,1.8304896894118673e-05
3,1.1358378949228761e-05,1.110464089285981e-05,3.308443872981916e-05
4,1.7683824382129584e-05,1.6589016086076668e-05,5.183231301647799e-05
5,2.5547645730874097e-05,2.3426061337117503e-05,7.432785493510544e-05
6,3.483672752896874e-05,3.222128790718076e-05,0.0001005423554773145
7,4.487889647050219e-05,4.294988030689845e-05,0.0001302176341326903
8,5.5578632261543145e-05,5.521944923274507e-05,0.00016297745757020904
9,6.726691929238121e-05,6.886499912465344e-05,0.00019876267802312027
10,8.002689234387567e-05,8.41080453605178e-05,0.00023767784559826436
11,9.390884073413208e-05,0.00010115490748813316,0.00027992784933823035
12,0.00010907898143742093,0.00011981187837289935,0.00032573881444658017
13,0.00012549854623243814,0.0001398561722177932,0.0003749860670886509
14,0.00014278592098825268,0.0001614181854558706,0.0004276005099693566
15,0.00016066070116673096,0.0001844015353966481,0.0004836831360611855
16,0.00017923343454902298,0.00020823283856547263,0.0005431177223935192
17,0.00019889080895895745,0.00023287561509951148,0.0006058919151985516
18,0.00021985701324583445,0.00025875488712017336,0.0006720645795465522
19,0.00024199651506581546,0.0002861303981227573,0.0007414833428509438
20,0.0002650764318747658,0.0003150618073128187,0.000814042191441714
21,0.00028895387616721636,0.00034526514128142475,0.0008898502521057265
22,0.0003139543104644966,0.00037666930073900824,0.0009691177891320139
23,0.00034045880509715797,0.00040936742841582565,0.0010519151728220863
24,0.0003681765301907269,0.00044294722157290836,0.0011381809113584958
25,0.0003967736960334097,0.00047705214140487023,0.001227848867137479
26,0.0004260817448493627,0.000512112461954628,0.0013207843423001528
27,0.00045619730372890204,0.0005488240609350808,0.0014169487999992267
28,0.000487629155500715,0.0005873612577763354,0.0015161891067578235
29,0.0005204473731434388,0.0006272631545855926,0.0016181594684139314
30,0.0005544433334910938,0.0006683821327747445,0.0017225884955751635
31,0.0005896323557604161,0.00071096717918759,0.0018294913588359778
32,0.0006258484022876321,0.0007549898896144313,0.0019392226996964234
33,0.0006628084564691287,0.0008007015113252678,0.00205160912876753
34,0.000700573761046946,0.0008481490366460135,0.002165957286319402
35,0.0007391819297006269,0.0008968680484618729,0.0022821668170512122
36,0.0007781429900169044,0.0009466636773731708,0.002400531263263403
37,0.0008170740564283572,0.0009976446012406495,0.0025209469638805674
38,0.0008564336771890737,0.0010494162555087316,0.002643374192973391
39,0.0008969062072159869,0.0011008910378467528,0.002768203356434101
40,0.0009387006359569258,0.0011517839791576545,0.002896038915895439
41,0.0009816751510921065,0.0012028910514154459,0.0030274869688894615
42,0.001025531498758985,0.0012547329467351392,0.0031625167261823484
43,0.0010701621317725698,0.001307123512468663,0.0033006531916874473
44,0.0011154849216693022,0.001359565635428683,0.003441606882949132
45,0.0011609512221891843,0.0014118228740003637,0.0035852464102490477
46,0.0012060549683542351,0.001463941143989365,0.003731398297687675
47,0.0012507571017953568,0.001515683404197387,0.0038797286290906535
48,0.001295062152836697,0.0015667751471377255,0.004029960040437114
49,0.0013387543808696977,0.0016172068735792343,0.004182131991196767
50,0.0013816002706036159,0.0016668109235545509,0.004336632748979772
51,0.0014235359788879831,0.0017152100785231322,0.004493728916582484
52,0.001464528272092773,0.0017625771185643588,0.0046534714816224634
53,0.0015045896371958713,0.0018093755507373474,0.00481581728220799
54,0.0015435400534396738,0.0018552241232459433,0.004980367216164474
55,0.0015810602333462837,0.0018998834239979492,0.005146999068206063
56,0.001616873736974673,0.0019433011261703024,0.005315820866191684
57,0.0016510965979940908,0.0019852800060998323,0.005486491499910462
58,0.0016847847598734245,0.0020258378423412622,0.005658714975836295
59,0.001718163045153767,0.0020648852637012833,0.00583256833233881
60,0.0017505509106147353,0.002102288252946187,0.006008073627489448
61,0.0017817373352471617,0.0021386079806226224,0.006185487649715419
62,0.001811685913484924,0.00217387436260679,0.006365336404136857
63,0.001840354479434413,0.0022072141814000446,0.00654743346548751
64,0.0018674401176258099,0.0022387866504498402,0.006731328377151498
65,0.0018929862296692256,0.002268757959983182,0.0069171333799807975
66,0.0019174387383495267,0.0022971246568842143,0.007105117245030136
67,0.0019405759212229973,0.0023238930097135503,0.007295531566776529
68,0.0019615436558538513,0.0023487817795941317,0.0074887991292218155
69,0.0019807699231413835,0.0023709194531431024,0.007685474791301575
70,0.0019987687625111143,0.002389009785194601,0.007885897025331526
71,0.0020147965385746273,0.0024022534665557103,0.008089813881626568
72,0.0020287523256271927,0.0024123645134069864,0.008296230502200805
73,0.0020410337580498497,0.0024209539727471463,0.00850431179964943
74,0.0020516608484759244,0.0024276939507758594,0.008713807971897922
75,0.002060509817704359,0.0024328636845508127,0.00892422517428103
76,0.00206820280892925,0.00243665842059592,0.00913482767242952
77,0.002075122690348913,0.002439927184946459,0.009345325262955539
78,0.0020815533705898937,0.0024433035016384556,0.009555786062479666
79,0.002087516453267335,0.0024471032393799568,0.009766728709986232
80,0.0020927119436232457,0.0024521439449653256,0.00997967718104613
81,0.0020972833043085225,0.0024578982009778733,0.010196385838158913
82,0.0021014616732179265,0.0024624852060771284,0.010418297375477177
83,0.0021052855989953973,0.0024649453141100492,0.010646456194914533
84,0.002107799111307281,0.002464880621631482,0.010880453803149207
85,0.002108697331736753,0.0024629918303923433,0.011117903230343645
86,0.002108400785229992,0.0024617376817563335,0.011355873133155718
87,0.002107585829044727,0.0024607800084837914,0.011591725108486444
88,0.002106774231026109,0.0024585726408330707,0.011823860194725809
89,0.0021055035827425455,0.0024552979482976244,0.012052522711379143
90,0.0021036517514368626,0.0024501241447621304,0.012277767069639242
91,0.0021014257940184774,0.0024420784855770147,0.012498651804768862
92,0.002098569362193937,0.0024309382414812496,0.012714728249134851
93,0.0020942569145112333,0.0024161067329476447,0.012926325281875272
94,0.002088412563089384,0.002398540136522402,0.013134156985610683
95,0.002081968764590865,0.002379658999126461,0.013339212157349742
96,0.0020746145827513583,0.00236061980177258,0.01354196860566972
97,0.002066109402555068,0.00234202177288824,0.013742631161205696
98,0.0020575204324590262,0.0023238577818795072,0.013941718208082236
99,0.0020492789255186646,0.0023059019915779057,0.01413944803101384
100,0.0020406687408728286,0.002288621362491002,0.01433571389645148
101,0.002030513313352854,0.0022715598980089717,0.01453065521674285
102,0.002019445036298005,0.002252030334393145,0.01472399038723575
103,0.0020078190348503094,0.002229632750649152,0.014914851435496207
104,0.0019946430033479364,0.002204477879547184,0.01510382952820774
105,0.001980224235717239,0.0021759374547248903,0.015292595804965274
106,0.001963004878386865,0.002143444681111182,0.0154822621940751
107,0.0019413701623161115,0.0021089794237564474,0.015674030378738085
108,0.001917523011887914,0.0020750491780710356,0.015867485380739507
109,0.0018934237137661588,0.002041345846699161,0.01606131427992253
110,0.001869256772217597,0.002009005726294619,0.016255724914163213
111,0.0018433830688666733,0.0019781352144215185,0.016450823284741362
112,0.0018153709691740559,0.001948012451361683,0.016646171504395936
113,0.0017869231644344003,0.0019211870627105173,0.01684185559831566
114,0.0017590199093584045,0.0018960134399343186,0.017038579232430896
115,0.001732228628465044,0.0018698178132192243,0.01723666145283791
116,0.0017065083369539112,0.0018432988546579294,0.017436544377490017
117,0.0016810176425308017,0.0018162723010963432,0.017638726369568532
118,0.0016556155286269537,0.0017900104162703117,0.017842807126994344
119,0.0016312533370102047,0.0017649113030442378,0.018048218582456487
120,0.0016075120890531001,0.0017407596423918191,0.018254745421277196
121,0.0015848939053818467,0.0017177134837280397,0.018462465354419543
122,0.0015635737988377524,0.0016951602381795705,0.018672159192561485
123,0.001541799141338723,0.0016737202466473471,0.01888431948246384
124,0.001520400806947956,0.0016529011980596457,0.019098633507023594
125,0.0015005308910442435,0.0016322012051521234,0.019314490557356956
126,0.001480634591110076,0.0016118583276235894,0.019531066717945255
127,0.001459882498474936,0.001591460569053619,0.01974748928875863
128,0.0014380583844634091,0.0015709601885648418,0.019962360655594848
129,0.0014146773370421408,0.0015499581189639929,0.020174056499088863
130,0.0013900249234274345,0.0015280022788539069,0.02038192271745472
131,0.001364544593976294,0.0015041486184721392,0.020586213058844526
132,0.0013379447102502499,0.0014788475508699928,0.020787098469979615
133,0.0013098967604523463,0.001452640338265916,0.020984722081846804
134,0.0012798104487718892,0.001424778712816305,0.021179292105077175
135,0.0012475174494216584,0.0013962427104795899,0.021370739192542346
136,0.00121259835794186,0.0013672061759362076,0.02155911066579991
137,0.0011733787028528036,0.001335802168870737,0.02174439402476256
138,0.001130624406136384,0.00130265375082652,0.021926360525042925
139,0.0010845979708605773,0.0012675815788276781,0.022105121945773357
140,0.0010354228629998962,0.001229402833940762,0.02228060734558324
141,0.000982665437733347,0.0011888405012070264,0.022452780195323874
142,0.0009257675995152469,0.0011463799022964289,0.022622484987947278
143,0.0008663369133160997,0.00110199634624514,0.022790841401115005
144,0.0008064612099533003,0.0010551550153944716,0.02295867859482886
145,0.0007470271173944335,0.001005374279266207,0.023126724531119514
146,0.0006870614685546446,0.0009530897303526543,0.02329558188793436
147,0.0006252644774676915,0.0009007977864445797,0.023465522456446078
148,0.000561688125173046,0.0008498541626235752,0.023636717766254173
149,0.0008859083618847912,0.0011131728286527354,0.02395852178512036
150,0.0012335832288337236,0.001386437174584712,0.02428946155822203
151,0.0016078728789656349,0.001666057208949484,0.02463009881378265
152,0.0020154561730423076,0.0019510258685426212,0.024981759029602774
153,0.0024664491225395062,0.0022424500061082823,0.02534642253784737
154,0.0029684670055308924,0.002543636279535382,0.025724203343590515
155,0.003522970330314834,0.0028591298123305468,0.02611301924936873
156,0.004129856610016183,0.0031920969825199315,0.026510603000556274
157,0.004790194324193902,0.0035443690493652345,0.02691577262501876
158,0.0055079910743678065,0.003918495228045865,0.027328047473967464
159,0.006290221091470728,0.0043157229210990964,0.027747939975971504
160,0.007142668695751401,0.004735827895717207,0.028174329832582168
161,0.008073137097566501,0.005180139187962641,0.028600760235318372
162,0.009094579657366516,0.00565044903390735,0.02901932633312893
163,0.010222406725993416,0.006147858684061803,0.029423774582353526
164,0.011473260106888459,0.006671637564152389,0.02980712626004044
165,0.01286251277752995,0.0072162935433936586,0.030161788952743886
166,0.014400573861277568,0.007772893070025702,0.030483704842198443
167,0.016094576291094398,0.008334256823045649,0.030773068077180405
168,0.01795128541264153,0.008897287622518903,0.031029700907615605
169,0.01997509527961743,0.009459695073588216,0.03125287582873128
170,0.022169309217308135,0.01001154398158963,0.03144928279006823
171,0.024541017866874897,0.010532674460855698,0.03164118471619562
172,0.02709764978878621,0.011009427742931075,0.031871923339601475
173,0.029836862787237517,0.011451028888606114,0.03222108105022039
174,0.03275573658855221,0.01188644070688235,0.03282913523064733
175,0.03587754840015888,0.01235818429437718,0.03389159640995018
176,0.03925525763646796,0.012910514810948386,0.03558557127309261
177,0.04294258794286634,0.013569206360344825,0.03798642799428967
178,0.046965799405859966,0.01433872914118261,0.04105255539132853
179,0.051335894020566424,0.015212925372537189,0.0446886528674069
180,0.056110178847881505,0.016181449883033255,0.04886439586550203
181,0.06142282697317397,0.017233572223667684,0.053640381240066516
182,0.06741342905506556,0.018362200160150062,0.059053121775302676
183,0.07414566166297934,0.019566523885789295,0.06503628688595589
184,0.08160889431609931,0.020838260296533316,0.0714187275359017
185,0.08977840204689333,0.022158115787745954,0.07794936394868396
186,0.09861438848626003,0.023538048279143988,0.08428638194551308
187,0.10810813634401961,0.025010502625231586,0.09025178886393816
188,0.11849982763375205,0.026613612187007397,0.09603388448100986
189,0.07119720859864721,0.019322937258324985,0.10089522306280718
190,0.08228281170061032,0.02101910734551864,0.1066090537492664
191,0.09426383767292303,0.022838806857008932,0.11176879879072249
192,0.10696459170631974,0.024782549220053306,0.11622091411223492
193,0.1202538584703367,0.02685987743033877,0.11987990445897728
194,0.13406184312415587,0.02906490877118824,0.12272451977079366
195,0.1483828369302303,0.03138774592365519,0.12478928931456452
196,0.16323923075540753,0.03381812329985861,0.12613240608232987
197,0.17866582163145697,0.036352799110390424,0.1268098957813804
198,0.19469393916209668,0.03899670368839522,0.12686796613718027
199,0.21133669211887834,0.041755729072692815,0.12634705179414235
200,0.22859767986890137,0.044635643991323845,0.12528512698543492
201,0.24646759232232177,0.04764128685301303,0.12371581520944921
202,0.2649205470483442,0.05077530744284831,0.12167125357452609
203,0.2839310259070863,0.054041289117753036,0.11918696339553089
204,0.30347053473522595,0.05744501947530238,0.11630455074758299
205,0.3235027078314866,0.06099555243181427,0.11307158153154571
