time,seconds_elapsed,z,y,x
1740039582427857200,0.020857177734375,-0.015111665241420269,0.03184371069073677,0.5264408588409424
1740039582437897200,0.030897216796875,0.004440995864570141,0.0259053036570549,0.49484696984291077
1740039582447937300,0.040937255859375,-0.007667864672839642,0.0035709692165255547,0.4631580114364624
1740039582457976300,0.050976318359375,-0.009588509798049927,0.014864174649119377,0.4312090277671814
1740039582468016000,0.06101611328125,0.05051290988922119,-0.08398650586605072,0.4744374752044678
1740039582478055200,0.07105517578125,0.08702394366264343,-0.1674993485212326,0.5102405548095703
1740039582488095200,0.08109521484375,0.10548550635576248,-0.39092177152633667,0.5060237050056458
1740039582498134000,0.091134033203125,0.22544075548648834,-0.8886687159538269,0.5321621298789978
1740039582508174000,0.101174072265625,0.40841618180274963,-1.3991423845291138,0.6640181541442871
1740039582518214100,0.111214111328125,0.5978105068206787,-1.7471368312835693,0.8832583427429199
1740039582528253400,0.12125341796875,0.6748341917991638,-1.9370113611221313,1.1391185522079468
1740039582538293200,0.131293212890625,0.5822044014930725,-1.7565414905548096,1.3396672010421753
1740039582548332300,0.141332275390625,0.38030025362968445,-1.4136320352554321,1.3704913854599
1740039582558372400,0.151372314453125,0.17065638303756714,-1.186400055885315,1.2830132246017456
1740039582568411400,0.161411376953125,0.09931109845638275,-1.2895584106445312,1.167920708656311
1740039582578451200,0.171451171875,0.19594217836856842,-1.610920786857605,1.0858972072601318
1740039582588491300,0.1814912109375,0.37812796235084534,-1.9525949954986572,1.0136044025421143
1740039582598530300,0.1915302734375,0.4661577045917511,-2.1380527019500732,0.897250771522522
1740039582608570400,0.2015703125,0.3673669397830963,-2.080899715423584,0.7018021941184998
1740039582618609200,0.211609130859375,0.16382770240306854,-1.704219102859497,0.4388258457183838
1740039582628649200,0.221649169921875,-0.011231467127799988,-1.4097129106521606,0.20139333605766296
1740039582638688300,0.231688232421875,-0.01679915189743042,-1.5745545625686646,0.1751590371131897
1740039582648728300,0.241728271484375,0.16837044060230255,-1.9842352867126465,0.40694963932037354
1740039582658768100,0.25176806640625,0.36743229627609253,-2.5423011779785156,0.7464636564254761
1740039582668807200,0.26180712890625,0.5167797207832336,-3.122610330581665,1.1242247819900513
1740039582678847200,0.27184716796875,0.5970187783241272,-3.5056374073028564,1.444802165031433
1740039582688886300,0.28188623046875,0.6143910884857178,-3.6823675632476807,1.6335203647613525
1740039582698926300,0.29192626953125,0.4895740747451782,-3.460533857345581,1.709755301475525
1740039582708965400,0.30196533203125,0.16361089050769806,-2.1597185134887695,1.612075924873352
1740039582719005400,0.31200537109375,-0.4106023907661438,-0.9908698797225952,1.4910447597503662
1740039582729045200,0.322045166015625,-0.8707627654075623,-0.00844389945268631,1.233821153640747
1740039582739084300,0.332084228515625,-1.0206670761108398,0.07507926225662231,0.8730930089950562
1740039582749124400,0.342124267578125,-0.9070577025413513,-0.33921805024147034,0.42841407656669617
1740039582759163100,0.3521630859375,-0.729473888874054,-0.6902766227722168,-0.014019864611327648
1740039582769203200,0.362203125,-0.5591572523117065,-1.092677354812622,-0.28206753730773926
1740039582779243300,0.3722431640625,-0.34787625074386597,-1.4608423709869385,-0.2755148410797119
1740039582789282300,0.3822822265625,-0.15968823432922363,-1.627877950668335,0.11257082968950272
1740039582799322400,0.392322265625,-0.061440255492925644,-1.1511366367340088,0.4693599045276642
1740039582809361200,0.402361083984375,0.071690633893013,-1.0462632179260254,0.8714029788970947
1740039582819401200,0.412401123046875,0.08547738939523697,-0.9856283068656921,1.280638337135315
1740039582829440300,0.422440185546875,0.06707467883825302,-0.8000717759132385,1.5310393571853638
1740039582839480000,0.43247998046875,0.11368969827890396,-0.44759243726730347,1.5691810846328735
1740039582849520000,0.44252001953125,0.3809190094470978,0.042522381991147995,1.5753194093704224
1740039582859559400,0.452559326171875,0.6043607592582703,0.477865606546402,1.5767995119094849
1740039582869599200,0.46259912109375,0.7700133919715881,0.514971137046814,1.272402286529541
1740039582879638300,0.47263818359375,1.0694695711135864,0.7225586771965027,0.7615532875061035
1740039582889678300,0.48267822265625,1.2337349653244019,0.8486607074737549,0.24350424110889435
1740039582899717400,0.49271728515625,1.2000477313995361,0.7867785096168518,-0.11492973566055298
1740039582909757200,0.502757080078125,1.3611297607421875,1.3130532503128052,-0.3204014301300049
1740039582919797200,0.51279736328125,1.4448574781417847,2.036306619644165,-0.5722596049308777
1740039582929836300,0.522836181640625,1.6006087064743042,2.245877265930176,-0.8646767735481262
1740039582939876400,0.53287646484375,1.9076021909713745,2.284345865249634,-1.1367439031600952
1740039582949915100,0.5429150390625,2.217844009399414,2.4899091720581055,-1.3238991498947144
1740039582959955200,0.552955078125,2.486490249633789,3.004448890686035,-1.3883585929870605
1740039582969994200,0.562994140625,2.8339827060699463,3.777179718017578,-1.366066813468933
1740039582980034300,0.573034423828125,3.2282004356384277,4.528880596160889,-1.2867999076843262
1740039582990074000,0.58307421875,3.613746404647827,5.173500061035156,-1.1712733507156372
1740039583000113200,0.593113037109375,3.9604930877685547,5.5155253410339355,-1.0199419260025024
1740039583010153200,0.6031533203125,4.160832405090332,5.631348609924316,-0.830718994140625
1740039583020192300,0.613192138671875,4.154815673828125,5.591945171356201,-0.5968321561813354
1740039583030232000,0.623232177734375,3.920825958251953,5.378525733947754,-0.306836873292923
1740039583040271400,0.633271240234375,3.524545431137085,5.283600807189941,0.017797833308577538
1740039583050311400,0.6433115234375,3.132078170776367,5.516262054443359,0.31385481357574463
1740039583060351500,0.6533515625,2.8143742084503174,5.6671552658081055,0.4801332950592041
