time,seconds_elapsed,z,y,x
1740033505247786800,0.012786865234375,-0.9856109619140625,-0.1710662841796875,0.1667022705078125
1740033505257825500,0.022825439453125,-0.98529052734375,-0.171783447265625,0.168792724609375
1740033505267865600,0.032865478515625,-0.993377685546875,-0.1714324951171875,0.1723785400390625
1740033505277904600,0.042904541015625,-0.9906768798828125,-0.16937255859375,0.1747283935546875
1740033505287944000,0.05294384765625,-0.9810791015625,-0.171051025390625,0.1760406494140625
1740033505297983000,0.06298291015625,-0.9728240966796875,-0.17279052734375,0.176605224609375
1740033505308021800,0.073021728515625,-0.977630615234375,-0.1729278564453125,0.18048095703125
1740033505318060800,0.083060791015625,-0.984344482421875,-0.1698760986328125,0.17803955078125
1740033505328099800,0.093099853515625,-0.98291015625,-0.1738433837890625,0.1747894287109375
1740033505338139600,0.1031396484375,-0.9755096435546875,-0.1751708984375,0.174560546875
1740033505348179000,0.113178955078125,-0.963836669921875,-0.1757659912109375,0.174285888671875
1740033505358217700,0.1232177734375,-0.951019287109375,-0.1772003173828125,0.1728668212890625
1740033505368256800,0.1332568359375,-0.9514007568359375,-0.174835205078125,0.17181396484375
1740033505378295800,0.1432958984375,-0.9597015380859375,-0.170684814453125,0.172393798828125
1740033505388334800,0.1533349609375,-0.9637908935546875,-0.1664276123046875,0.1766204833984375
1740033505398375000,0.163375,-0.9632415771484375,-0.168121337890625,0.1765899658203125
1740033505408414000,0.1734140625,-0.9640045166015625,-0.171478271484375,0.16986083984375
1740033505418452700,0.18345263671875,-0.975372314453125,-0.1724700927734375,0.172119140625
1740033505428491800,0.19349169921875,-0.993621826171875,-0.1702880859375,0.167999267578125
1740033505438530800,0.20353076171875,-0.9955291748046875,-0.1677398681640625,0.164825439453125
1740033505448569900,0.21356982421875,-0.9887847900390625,-0.1701202392578125,0.1652374267578125
1740033505458609000,0.22360888671875,-0.97833251953125,-0.1746063232421875,0.1670379638671875
1740033505468649000,0.23364892578125,-0.9687652587890625,-0.177215576171875,0.17010498046875
1740033505478687700,0.243687744140625,-0.959442138671875,-0.1772613525390625,0.1761016845703125
1740033505488726800,0.253726806640625,-0.950439453125,-0.17510986328125,0.173828125
1740033505498765800,0.263765869140625,-0.939849853515625,-0.175262451171875,0.1741485595703125
1740033505508804900,0.273804931640625,-0.9324798583984375,-0.1794281005859375,0.1815185546875
1740033505518844000,0.283843994140625,-0.9334869384765625,-0.1781158447265625,0.1824798583984375
1740033505528882700,0.293882568359375,-0.9431915283203125,-0.177032470703125,0.1828460693359375
1740033505538922800,0.3039228515625,-0.955902099609375,-0.17620849609375,0.1793060302734375
1740033505548961800,0.3139619140625,-0.9700927734375,-0.1761627197265625,0.16949462890625
1740033505559000800,0.324000732421875,-0.9751129150390625,-0.1760406494140625,0.1641998291015625
1740033505569040000,0.334039794921875,-0.9683685302734375,-0.1781158447265625,0.16693115234375
1740033505579079000,0.344078857421875,-0.9544525146484375,-0.178955078125,0.1708221435546875
1740033505589117700,0.35411767578125,-0.94683837890625,-0.1778106689453125,0.174713134765625
1740033505599157800,0.36415771484375,-0.9549713134765625,-0.1753692626953125,0.1817779541015625
1740033505609196800,0.37419677734375,-0.969573974609375,-0.1693878173828125,0.1815338134765625
1740033505619235800,0.38423583984375,-0.98529052734375,-0.1679840087890625,0.1777801513671875
1740033505629275000,0.39427490234375,-1.0011749267578125,-0.1669769287109375,0.171142578125
1740033505639313700,0.404313720703125,-0.998016357421875,-0.1680450439453125,0.170654296875
1740033505649352700,0.414352783203125,-0.9801025390625,-0.170623779296875,0.174652099609375
1740033505659392000,0.42439208984375,-0.96221923828125,-0.1741943359375,0.1772918701171875
1740033505669431800,0.434431884765625,-0.9509429931640625,-0.176055908203125,0.1770172119140625
1740033505679470800,0.444470947265625,-0.951995849609375,-0.178955078125,0.177764892578125
1740033505689510000,0.454510009765625,-0.963897705078125,-0.1762542724609375,0.175445556640625
1740033505699548700,0.464548583984375,-0.9648284912109375,-0.1728668212890625,0.1822967529296875
1740033505709587700,0.474587646484375,-0.97039794921875,-0.17236328125,0.181243896484375
1740033505719627000,0.484626953125,-0.95941162109375,-0.1729736328125,0.171722412109375
1740033505729666800,0.494666748046875,-0.949737548828125,-0.1764984130859375,0.1738433837890625
1740033505739705900,0.504705810546875,-0.9458770751953125,-0.1779327392578125,0.1790771484375
1740033505749745000,0.514744873046875,-0.953765869140625,-0.1748199462890625,0.1756744384765625
1740033505759783700,0.52478369140625,-0.9750213623046875,-0.1699676513671875,0.1734466552734375
1740033505769822700,0.53482275390625,-0.98388671875,-0.1683502197265625,0.1716461181640625
1740033505779862000,0.544862060546875,-0.974884033203125,-0.1698455810546875,0.1739654541015625
1740033505789900800,0.55490087890625,-0.958221435546875,-0.1738128662109375,0.17669677734375
1740033505799940900,0.56494091796875,-0.945709228515625,-0.181854248046875,0.1742706298828125
1740033505809980000,0.57497998046875,-0.950653076171875,-0.184814453125,0.1681976318359375
1740033505820018700,0.585018798828125,-0.9843292236328125,-0.179290771484375,0.1610107421875
1740033505830058000,0.59505810546875,-1.014068603515625,-0.167877197265625,0.157196044921875
1740033505840096800,0.6050966796875,-1.019805908203125,-0.1625518798828125,0.1609344482421875
1740033505850135800,0.6151357421875,-1.0019683837890625,-0.16241455078125,0.1738433837890625
1740033505860176000,0.62517578125,-0.970001220703125,-0.17022705078125,0.1851959228515625
1740033505870214700,0.635214599609375,-0.943939208984375,-0.1799468994140625,0.1891021728515625
1740033505880253700,0.645253662109375,-0.9291534423828125,-0.1835479736328125,0.1921234130859375
